web-scraper-order,web-scraper-start-url,name,name-href,all critic,all critic-href,review,Rating,Genre,language,Release Date (Theaters),Release Date (Streaming),Distributor
"1676882384-33603","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Robert Pattinson and Matt Reeves return the caped crusader to his roots as an obsessive detective with this complex, intriguing reboot.","","","","","",""
"1676882384-33604","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","When it comes to elevated powers, The Batman has a rare one: it is not a super hero movie.","","","","","",""
"1676882384-33605","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Director/co-writer Matt Reeves doesn’t present anything especially revolutionary in his approach here, but he incorporates some notable stylistic influences and places an emphasis on detective work.","","","","","",""
"1676882384-33606","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman is a product of this time and place, in other words. A shame that this time and place are so stupid.","","","","","",""
"1676882384-33607","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","There's more to The Batman than its style, but I should say something about the film's prop and tech design, which is so good and fun.","","","","","",""
"1676882384-33608","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman lives and dies on its characterizations. They’re pretty good.","","","","","",""
"1676882384-33609","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Gotham City’s favorite vigilante has long been known as “the World’s Greatest Detective.” Matt Reeves is the first director to truly realize that on screen.","","","","","",""
"1676882384-33610","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Lensed by two-time Oscar nominee Greig Fraser, Gotham has never looked so gritty, moody and beautiful... Michael Giacchino's haunting score is fantastic, orchestrating each scene with a balance of intensity and intimacy.","","","","","",""
"1676882384-33611","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Listen, The Batman is a solid outing for DC. But, by focusing on the early, comic-book detective iteration of Batman, it sacrifices some of the potential fun of the character.","","","","","",""
"1676882384-33612","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","I really, really enjoyed this movie and... I definitely wanted to see it","","","","","",""
"1676882384-33613","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","At its best, The Batman drips with shuddering dread. Too bad the movie concludes with a half-hearted attempt at a hopeful resolve, a letdown after so much dark commitment.","","","","","",""
"1676882384-33614","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Matt Reeves delivers a near-perfect film that’s only occasionally limited by its excesses.","","","","","",""
"1676882384-33615","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","An emotional, noir, David Fincher-esque take on the iconic character.","","","","","",""
"1676882384-33616","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","This film is on the level of Nolan’s masterful trilogy and transcends the comic book genre in a rather impressive fashion.","","","","","",""
"1676882384-33617","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","For fans of the grittier DC movie entries, The Batman may be too sardonic. For those of us who missed freaky Batman, however, it’s an interesting turn, even if it’s not exactly a delight.","","","","","",""
"1676882384-33618","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Coming exactly 100 years after F. W. Murnau’s still-disturbing Nosferatu, The Batman doesn’t earn being called artistic decadence. Its depiction of social horror isn’t fully imagined; it never gets to the core of spiritual repulsion that Murnau touched","","","","","",""
"1676882384-33619","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Owing to the first-rate cinematography, and for Pattinson's brooding and emotionally bruised superhero, The Batman isn't the drudge it otherwise might have been.","","","","","",""
"1676882384-33620","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","What Reeves has done here should be taken as a remarkable accomplishment. In an era of studio properties, especially superhero movies, aiming for the safest possible outcome, The Batman is a legitimately out-there film.","","","","","",""
"1676882384-33621","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The film gets off to a slow and slightly tedious start, taking far too long to get going... However, once the investigation into these murders deepens, the pace picks up and the film gets really fun.","","","","","",""
"1676882384-33622","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","It’s not the grand synthesis Reeves may have hoped for, nor can all the villains put together live up to Heath Ledger’s Joker. But if you’re after a full meal of a movie, you shouldn’t leave feeling hungry.","","","","","",""
"1676882384-33623","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Weve seen him campy, broody, neon-splashed, comic book-styled, grittily realistic and whatever it was Zack Snyder was attempting, but this is a whole other Batman, altogether.","","","","","",""
"1676882384-33624","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The result is unexpectedly welcome, a comic book movie that feels buoyed by a mixture of humility and fidelity to its cartoon origins, and which stumbles only when it grasps at being more.","","","","","",""
"1676882384-33625","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Somehow, through dark magic and incredible craftsmanship, The Batman has managed to bring some truly fresh and invigorating elements to the franchise that are sorely needed.","","","","","",""
"1676882384-33626","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Reeves delivers clearer action sequences than any previous Batman director. Even better is the way the Riddler is revealed as a mirror image of the superhero who busts Bruce on his privilege.","","","","","",""
"1676882384-33627","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman has some stylish trappings and some interesting ideas. But under the mask, weve seen it all before.","","","","","",""
"1676882384-33628","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Absolutely everything that writer/director Matt Reeves and cowriter Peter Craig put in the script works. But to be clear, thats works in the sense of how I kept my Mitsubishi Galant working until it caught fire in a parking lot.","","","","","",""
"1676882384-33629","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman is exactly the gritty crime thriller it was selling in the trailer, but it is not the deep, dark detective story come to smash your notions of what a superhero movie can be.","","","","","",""
"1676882384-33630","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Created alongside Dune cinematographer Greig Fraser, this may be the best-looking Gotham City flick of all time.","","","","","",""
"1676882384-33631","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","However bleak and disturbing the movie might be, The Batman's grittiness is in service of an unexpectedly optimistic message, and Reeves brings some much-needed glimmers of hope to this otherwise gloomy picture.","","","","","",""
"1676882384-33632","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","My quibbles with the runtime aside, I think audiences going in expecting a more grownup mystery drama than a tentpole action movie will love The Batman.","","","","","",""
"1676882384-33633","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","A bold vision of the character that reboots the franchise in an exciting new way.","","","","","",""
"1676882384-33634","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Knowing what kind of Batman this is (and, crucially, isn’t) is key to getting the most from this long, dark story.","","","","","",""
"1676882384-33635","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","It's not my favorite take on Batman or Bruce Wayne, but done well enough that I have more positives than negatives. A good to great film.","","","","","",""
"1676882384-33636","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman proves to be monotonous murk.","","","","","",""
"1676882384-33637","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Rarely do I use the word ""perfect"", but I wouldn't change a thing about ""The Batman"". It's an absolute ""must-see more than once"".","","","","","",""
"1676882384-33638","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Wants to be critical of Batman as a vigilante who uses excessive force and use the Riddler to comment on white male radicalization, which may actually feel newly relevant after the freedom convoy, but the points don't land as hard as Batman's fists.","","","","","",""
"1676882384-33639","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The standout performer among the cast is Kravitz, whose Catwoman is constantly keeping all the men in The Batman on their toes.","","","","","",""
"1676882384-33640","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Beneath the rubber ears, he’s all granite-chinned and haunted eyes. Off duty, he’s a tragic, wan, raccoon-eyed Bruce Wayne. He hurts. He suffers. And that’s OK, because his Batman is the tense center of a whirl of well-cast characters.","","","","","",""
"1676882384-33641","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Reeves delightfully returns this property to the realm of adult sensibilities as far as mood, tone and characterization are concerned.","","","","","",""
"1676882384-33642","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman is a smart and uncompromising work that makes the familiar seems fresh and which does have more on its mind than simply extending a valuable [intellectual property].","","","","","",""
"1676882384-33643","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Although it does disappointingly go over the top on occasion, there’s just too much depth and style to The Batman for it to be anything other than a success.","","","","","",""
"1676882384-33644","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","... Just because it's grim doesn't mean it's a drag: this is exhilarating filmmaking on every level.","","","","","",""
"1676882384-33645","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","It occurred to me that The Batman feels, in atmosphere and pretensions, exactly like what was so sublimely spoofed by 2017's The Lego Batman Movie. It isn't every day that the target of a parody shows up five years after the parody itself.","","","","","",""
"1676882384-33646","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The shame of it is Reeves' hewing to all those established norms negates the elements of the film that do feel more revelatory, creating a kind of mish-mash of ideas rather than an engaging whole.","","","","","",""
"1676882384-33647","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Pattinson deserves another two movies to grow into the character. He looks great in the suit, and he's got the broodiness of Batman down pat. He just needs more time to be the man under the mask and remind audiences he's human.","","","","","",""
"1676882384-33648","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","In an era of superhero gluttony, in which these familiar stories, characters, and visuals tend to bleed together, The Batman holds the rare distinction of creating and embracing its own identity.","","","","","",""
"1676882384-33649","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Reeves strikes closer to the core of Batmans ethos than any other live-action depiction, a noir mystery ripe for Gothams murky confines.","","","","","",""
"1676882384-33650","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman just gets darker and more oppressive. This is the pandemic caped crusader, and he has a personality disorder.","","","","","",""
"1676882384-33651","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","My reaction may be mixed but there's lots to love about Mat Reeves' The Batman. It owes more to the likes of Zodiac or Road To Perdition than to common heroes-in-tights fodder ... here's my video take!","","","","","",""
"1676882384-33652","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","... so bleak and cynical that it too often forgets to be fun, which would be forgivable if the central mystery was more compelling or if the films thematic complexity matched its technical ambitions.","","","","","",""
"1676882384-33653","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","THE BATMAN is not a superhero movie. Reeves eerie tone and subject matter plays more like a horror movie. Matt Reeves has crafted a different cinematic interpretation in THE BATMAN that merits a place in the DCEU with Robert Pattinson as the vigilante.","","","","","",""
"1676882384-33654","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The capable cast all inhabit their roles with panache, but some of the film's potency is lost with certain unconvincing narrative twists and a few characters who feel stale.","","","","","",""
"1676882384-33655","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Only more time under the cowl will confirm it, but based on this performance alone, Robert Pattinson may be the best live-action version of The Dark Knight yet.","","","","","",""
"1676882384-33656","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The question is not whether or not The Batman is smart and well put together; undeniably, it is. The question is whether or not you want this particular film about this particular character.","","","","","",""
"1676882384-33657","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","While its action is appropriately theatrical and its mystery appropriately intriguing, in the end this is a film that lives and thrives on its thematic resonance. It lives in the brain instead of passing through it.","","","","","",""
"1676882384-33658","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman takes the best of what we have read, watched, and listened to for the better part of a century, and crafted one of the greatest depictions of the character on the big screen to date.","","","","","",""
"1676882384-33659","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","If this film effectively repurposes our shared trauma into something more palpable and satisfying, then maybe Matt Reeves finds something that eludes most Batman films of the past. He makes him relevant.","","","","","",""
"1676882384-33660","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","While The Batman might tread familiar ground... there’s enough that’s distinctive here to ensure it makes good on its promise.","","","","","",""
"1676882384-33661","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Pattinson makes a great Batman, but he makes an even better Bruce Wayne.","","","","","",""
"1676882384-33662","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Matt Reeves has a strong artistic vision that's worth seeing for fans of the Dark Knight. The movie is not a home run, though.","","","","","",""
"1676882384-33663","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","This is a redemptive view of a superhero as sociopath, trying to balance moral courage against a society that believes youre a chump if you do so. Riddle me this  what society does that sound like? Theater tip ... an empty bladder  full experience.","","","","","",""
"1676882384-33664","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Batman Begins, again.","","","","","",""
"1676882384-33665","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Pattinson's one-note performance isn't the fundamental problem. The problem is that it attempts to embody the current ethos of deconstructing systems we once believed represented the common good  and that includes the system that created Batman.","","","","","",""
"1676882384-33666","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","A rock-solid building block that re-establishes the hero for its next decade or so of direction.","","","","","",""
"1676882384-33667","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","'The Batman' runs too long and could use a Pow, Bam, Whamm, Thwapp, Biff, and Zok, but this is a worthy superhero-detective story.","","","","","",""
"1676882384-33668","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Pattinson shares several (although too few) scenes with Kravitz, and their flirty chemistry enlivens every one of them.","","","","","",""
"1676882384-33669","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","W hat’s wacky, woke and cast like an indie movie? Answer: this Batman reboot.","","","","","",""
"1676882384-33670","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","This is only the beginning of a run of new Batman tales. The best thing is, it makes us want to see what happens next in this dark and angry place.","","","","","",""
"1676882384-33671","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","I didn’t want a retread of the past or another origin story. Instead, I got something different.","","","","","",""
"1676882384-33672","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Reeves’ bold and enthralling The Batman marks a radical shift in direction, even from Christopher Nolan’s (comparatively) more grounded trilogy.","","","","","",""
"1676882384-33673","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman is a standalone film that packs in all the ingredients for a delectably dark mindbender featuring the caped crusader, who is more human than ever.","","","","","",""
"1676882384-33674","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The film has some exceptional qualities. Its biggest issues are a bloated, unrefined script and a misguided final act.","","","","","",""
"1676882384-33675","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","While the film's runtime leads to some bloat, Reeves' noir-influence The Batman stands out as the darkest and most visually inventive film starring the caped crusader.","","","","","",""
"1676882384-33676","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","At three hours, THE BATMAN flew by. Warner Bros. will have a huge hit at the box office.","","","","","",""
"1676882384-33677","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","I went into our screening expecting a bloated, too-heavy-on-the-action, overly violent, 175-minute ho-hum affair. THE BATMAN is none of these.","","","","","",""
"1676882384-33678","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman both feels like a terrific achievement given the comic book saturated climate we live in, and a disappointment for it struggles to retain its identity and flex more than a few muscles.","","","","","",""
"1676882384-33679","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","When the villain here says 'we're not so different', it actually carries weight. Pattinson's Batman is a despondent, disturbed, destructive presence.","","","","","",""
"1676882384-33680","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman is as good as a Batman movie has ever been, or possibly ever can be.","","","","","",""
"1676882384-33681","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","[The Batman] is very long, relentlessly intense, murmured more often than spoken, and photographed, by Greig Fraser, with a glowering gorgeousness that must be seen to be felt. It’s also enthralling and tailored to our time.","","","","","",""
"1676882384-33682","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Dark Knight continues to get darker and darker.","","","","","",""
"1676882384-33683","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Even with multiple sequels and spin-offs planned, there likely wont be another superhero movie that looks and feels like this for quite some time.","","","","","",""
"1676882384-33684","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Visually, Reeves’ film is spectacular, full of graphic tableaux and painterly touches. It never rains but it pours in his Gotham, a city mired in grey, abandoned by the sun.","","","","","",""
"1676882384-33685","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Matt Reeves innovative makeover reimagines The Batman as a modern-day noir murder mystery, abandoning the action genre.","","","","","",""
"1676882384-33686","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Lacking in light and shade, and definitely overlong, The Batman is nonetheless a compelling and well-performed detective story that, yeah, happens to star a man in a batsuit.","","","","","",""
"1676882384-33687","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","What carries the film are the sly intricacies of The Riddler’s misdeed... and the stunning set designs that range from the crowded, rain-slicked streets of Gotham to the gaping Batcave and an Edward Hopper-styled diner lit in green neon.","","","","","",""
"1676882384-33688","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","A compelling hard-boiled mystery with a detective who just happens to wear a cape and cowl.","","","","","",""
